Checkpoint,arrive,ascend,chase,climb,crawl,creep,cross,cycle,dash,depart,descend,drift,flee,float,fly,gallop,glide,go,hasten,hike,hurry,inch,journey,limp,lurch,march,meander,paddle,plunge,race,ride,row,run,rush,sail,scramble,skate,speed,stagger,stumble,swim,taxi,travel,tumble,walk,wander
40000,0.8717948717948718,0.9,0.0,0.875,0.9333333333333333,0.8,0.6721311475409836,1.0,0.7777777777777778,1.0,0.8656716417910447,0.9107142857142857,1.0,0.7272727272727273,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,0.9523809523809523,0.8888888888888888,1.0,0.8493150684931506,0.125,1.0,0.16666666666666666,0.8285714285714286,0.8333333333333334,0.7857142857142857,0.972972972972973,0.8888888888888888,0.9186046511627907,0.8571428571428571,1.0,0.0,1.0,1.0,0.9574468085106383,0.0,0.9891304347826086,0.2857142857142857,1.0,1.0
41000,0.7948717948717948,0.9,0.875,0.9107142857142857,0.8666666666666667,0.8,0.7704918032786885,1.0,0.7777777777777778,1.0,0.8208955223880597,0.9107142857142857,1.0,0.7272727272727273,0.9333333333333333,1.0,1.0,1.0,0.0,1.0,0.6904761904761905,0.0,0.9523809523809523,1.0,0.5,0.863013698630137,0.75,1.0,0.16666666666666666,0.8571428571428571,1.0,0.7857142857142857,0.9594594594594594,0.8888888888888888,0.9069767441860465,0.7142857142857143,1.0,0.0,1.0,0.8333333333333334,0.8723404255319149,0.0,0.9782608695652174,0.5714285714285714,1.0,1.0
42000,0.8461538461538461,0.9,0.0,0.875,0.8666666666666667,0.8,0.7377049180327869,1.0,0.7777777777777778,1.0,0.835820895522388,0.9107142857142857,1.0,0.6363636363636364,0.9,1.0,0.6666666666666666,0.9902912621359223,0.0,1.0,0.5,0.5,0.9523809523809523,0.7777777777777778,1.0,0.8493150684931506,0.375,1.0,0.6666666666666666,0.8,0.875,0.6428571428571429,0.8648648648648649,0.8484848484848485,0.9069767441860465,0.7142857142857143,0.75,0.0,0.8,1.0,0.7872340425531915,0.0,0.9891304347826086,0.5714285714285714,0.9883720930232558,1.0
43000,0.8461538461538461,0.9,0.125,0.7857142857142857,0.8666666666666667,0.4,0.7868852459016393,0.8333333333333334,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7272727272727273,0.9222222222222223,1.0,1.0,0.9902912621359223,0.0,0.875,0.5714285714285714,0.0,0.9523809523809523,0.6666666666666666,0.5,0.8493150684931506,0.375,1.0,0.16666666666666666,0.11428571428571428,0.5416666666666666,0.2857142857142857,0.9594594594594594,0.8787878787878788,0.9069767441860465,0.0,0.75,0.0,0.0,1.0,0.7872340425531915,0.0,0.9891304347826086,0.2857142857142857,0.9883720930232558,1.0
44000,0.3333333333333333,0.475,0.0,0.23214285714285715,0.8666666666666667,0.8,0.26229508196721313,1.0,0.5555555555555556,1.0,0.7761194029850746,0.9107142857142857,1.0,0.6363636363636364,0.9,1.0,1.0,0.9902912621359223,0.0,0.75,0.38095238095238093,0.0,0.8571428571428571,0.7777777777777778,1.0,0.684931506849315,0.375,1.0,0.0,0.45714285714285713,0.3125,0.2857142857142857,0.8783783783783784,0.797979797979798,0.872093023255814,0.0,1.0,0.0,0.0,1.0,0.7872340425531915,0.0,0.9782608695652174,0.0,0.9767441860465116,1.0
45000,0.7692307692307693,0.775,0.0,0.7321428571428571,0.8666666666666667,0.8,0.39344262295081966,1.0,0.8888888888888888,1.0,0.7910447761194029,0.9285714285714286,1.0,0.6818181818181818,0.9111111111111111,1.0,1.0,1.0,0.0,0.875,0.6428571428571429,0.0,0.9047619047619048,1.0,1.0,0.8082191780821918,0.0,1.0,0.5,0.45714285714285713,0.5625,0.6428571428571429,0.918918918918919,0.8181818181818182,0.8604651162790697,0.7142857142857143,1.0,0.0,0.6,0.8333333333333334,0.7446808510638298,0.0,0.9782608695652174,0.5714285714285714,0.9883720930232558,1.0
46000,0.9230769230769231,0.925,0.375,0.9107142857142857,0.8666666666666667,0.8,0.6885245901639344,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9464285714285714,1.0,0.8181818181818182,0.9666666666666667,1.0,1.0,1.0,0.0,1.0,0.7142857142857143,1.0,0.9523809523809523,0.8888888888888888,1.0,0.8356164383561644,0.75,1.0,0.6666666666666666,0.7428571428571429,0.7708333333333334,0.9285714285714286,0.9594594594594594,0.9090909090909091,0.9302325581395349,1.0,1.0,0.0,0.0,1.0,0.9361702127659575,0.0,0.9891304347826086,0.7142857142857143,1.0,1.0
47000,0.15384615384615385,0.775,0.125,0.6071428571428571,0.8,0.2,0.3442622950819672,1.0,0.7777777777777778,0.9230769230769231,0.8805970149253731,0.8928571428571429,0.9855072463768116,0.5454545454545454,0.9,0.6666666666666666,1.0,1.0,0.0,1.0,0.09523809523809523,0.0,0.8571428571428571,0.7777777777777778,0.5,0.8082191780821918,0.125,1.0,0.0,0.4,0.6458333333333334,0.8571428571428571,0.9594594594594594,0.5151515151515151,0.8837209302325582,0.0,1.0,0.0,0.0,0.16666666666666666,0.7446808510638298,0.0,0.9782608695652174,0.0,0.9534883720930233,1.0
48000,0.7948717948717948,0.875,0.25,0.8928571428571429,0.8666666666666667,1.0,0.7540983606557377,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.8181818181818182,0.9222222222222223,1.0,1.0,1.0,0.0,1.0,0.7380952380952381,0.5,0.9047619047619048,1.0,1.0,0.9178082191780822,0.875,1.0,0.8333333333333334,0.8857142857142857,1.0,0.8571428571428571,0.9594594594594594,0.8585858585858586,0.9302325581395349,0.7142857142857143,1.0,0.0,1.0,1.0,0.9361702127659575,0.2857142857142857,0.9891304347826086,0.8571428571428571,1.0,1.0
49000,0.8205128205128205,0.875,0.0,0.875,0.8666666666666667,0.8,0.18032786885245902,0.8333333333333334,0.5555555555555556,1.0,0.835820895522388,0.9464285714285714,1.0,0.7272727272727273,0.9222222222222223,1.0,1.0,1.0,0.0,1.0,0.047619047619047616,0.5,0.9047619047619048,0.7777777777777778,1.0,0.821917808219178,0.375,1.0,0.6666666666666666,0.5142857142857142,0.75,0.7142857142857143,0.972972972972973,0.7373737373737373,0.8953488372093024,0.42857142857142855,1.0,0.0,0.0,0.8333333333333334,0.851063829787234,0.0,0.9891304347826086,0.7142857142857143,1.0,1.0
50000,0.9487179487179487,0.95,0.875,0.9821428571428571,1.0,1.0,0.9180327868852459,1.0,0.8888888888888888,1.0,0.9402985074626866,0.9821428571428571,1.0,0.9090909090909091,0.9777777777777777,1.0,1.0,1.0,0.0,1.0,0.9047619047619048,0.5,0.9523809523809523,1.0,1.0,0.9452054794520548,0.875,1.0,0.8333333333333334,0.9428571428571428,0.8958333333333334,0.9285714285714286,0.972972972972973,0.9696969696969697,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.9891304347826086,1.0,1.0,1.0
51000,0.8461538461538461,0.9,0.25,0.6785714285714286,0.8666666666666667,0.4,0.6229508196721312,0.8333333333333334,0.5555555555555556,1.0,0.8805970149253731,0.9285714285714286,1.0,0.6818181818181818,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.970873786407767,0.0,1.0,0.09523809523809523,0.0,0.9047619047619048,0.7777777777777778,0.5,0.7397260273972602,0.5,1.0,0.6666666666666666,0.14285714285714285,0.6458333333333334,0.2857142857142857,0.972972972972973,0.8181818181818182,0.8837209302325582,0.14285714285714285,0.75,0.0,0.0,0.5,0.8297872340425532,0.0,0.9782608695652174,0.8571428571428571,0.9418604651162791,1.0
52000,0.8717948717948718,0.85,0.875,0.875,0.9333333333333333,0.8,0.9016393442622951,1.0,0.8888888888888888,1.0,0.9104477611940298,0.9642857142857143,1.0,0.8181818181818182,0.9666666666666667,1.0,1.0,1.0,0.0,1.0,0.7380952380952381,0.5,0.9523809523809523,0.7777777777777778,1.0,0.9726027397260274,0.5,1.0,0.8333333333333334,0.9142857142857143,0.9791666666666666,0.7142857142857143,0.9594594594594594,0.9696969696969697,0.9651162790697675,0.8571428571428571,1.0,1.0,0.0,1.0,0.9361702127659575,0.0,0.9891304347826086,0.8571428571428571,1.0,1.0
53000,0.6153846153846154,0.9,0.0,0.5714285714285714,0.4666666666666667,0.2,0.6721311475409836,1.0,0.7777777777777778,1.0,0.8805970149253731,0.9464285714285714,1.0,0.9090909090909091,0.9555555555555556,1.0,0.6666666666666666,0.970873786407767,0.0,1.0,0.11904761904761904,0.0,0.8571428571428571,0.7777777777777778,1.0,0.9041095890410958,0.625,1.0,0.6666666666666666,0.05714285714285714,0.5416666666666666,0.21428571428571427,0.9459459459459459,0.7272727272727273,0.8604651162790697,0.2857142857142857,0.75,0.0,0.0,0.5,0.7872340425531915,0.0,0.9891304347826086,0.14285714285714285,0.9302325581395349,1.0
54000,0.6666666666666666,0.9,0.0,0.8214285714285714,0.8666666666666667,0.8,0.6229508196721312,1.0,0.7777777777777778,1.0,0.9104477611940298,0.9642857142857143,0.9855072463768116,0.9090909090909091,0.9333333333333333,1.0,1.0,1.0,0.0,1.0,0.38095238095238093,0.0,0.9047619047619048,1.0,1.0,0.9041095890410958,0.25,1.0,0.6666666666666666,0.6,0.2708333333333333,0.7142857142857143,0.9594594594594594,0.9191919191919192,0.8837209302325582,0.7142857142857143,1.0,0.0,0.0,1.0,0.7872340425531915,0.0,0.9891304347826086,1.0,1.0,1.0
55000,0.7948717948717948,0.85,0.125,0.8928571428571429,0.8666666666666667,0.8,0.6229508196721312,1.0,0.7777777777777778,1.0,0.8656716417910447,0.9285714285714286,1.0,0.7727272727272727,0.9555555555555556,1.0,1.0,0.9902912621359223,0.0,0.75,0.47619047619047616,0.0,0.8571428571428571,1.0,1.0,0.9041095890410958,0.75,1.0,0.6666666666666666,0.8571428571428571,0.8125,0.6428571428571429,0.972972972972973,0.9494949494949495,0.9186046511627907,0.7142857142857143,1.0,0.0,0.0,1.0,0.8723404255319149,0.0,0.9891304347826086,0.7142857142857143,1.0,1.0
56000,0.6923076923076923,0.7,0.0,0.30357142857142855,0.13333333333333333,0.2,0.01639344262295082,1.0,0.5555555555555556,0.9230769230769231,0.9104477611940298,0.9285714285714286,0.9855072463768116,0.6818181818181818,0.9222222222222223,0.6666666666666666,0.6666666666666666,0.9902912621359223,0.0,0.625,0.2857142857142857,0.0,0.7142857142857143,0.5555555555555556,0.5,0.7534246575342466,0.0,1.0,0.16666666666666666,0.14285714285714285,0.0,0.0,0.918918918918919,0.797979797979798,0.8255813953488372,0.0,1.0,0.0,0.0,0.0,0.6595744680851063,0.0,0.9782608695652174,0.2857142857142857,0.9767441860465116,1.0
57000,0.7692307692307693,0.9,0.0,0.6071428571428571,0.7333333333333333,0.4,0.5245901639344263,0.6666666666666666,0.7777777777777778,1.0,0.9253731343283582,0.9285714285714286,0.9855072463768116,0.8181818181818182,0.9333333333333333,0.6666666666666666,1.0,0.9902912621359223,0.0,0.875,0.14285714285714285,0.0,0.8571428571428571,0.6666666666666666,1.0,0.8767123287671232,0.25,1.0,0.6666666666666666,0.6,0.3541666666666667,0.6428571428571429,0.9594594594594594,0.8787878787878788,0.8837209302325582,0.5714285714285714,1.0,0.0,0.0,0.8333333333333334,0.7446808510638298,0.0,0.9891304347826086,0.2857142857142857,0.9418604651162791,1.0
58000,0.8205128205128205,0.875,0.375,0.9107142857142857,0.8666666666666667,0.6,0.5737704918032787,1.0,0.7777777777777778,1.0,0.9104477611940298,0.9285714285714286,1.0,0.6818181818181818,0.9666666666666667,1.0,1.0,1.0,0.0,1.0,0.35714285714285715,0.0,0.9523809523809523,0.7777777777777778,1.0,0.8493150684931506,0.375,1.0,0.6666666666666666,0.9428571428571428,0.875,0.9285714285714286,0.9594594594594594,0.898989898989899,0.9302325581395349,0.42857142857142855,1.0,0.0,0.0,0.8333333333333334,0.9148936170212766,0.0,0.9891304347826086,0.8571428571428571,1.0,1.0
59000,0.7435897435897436,0.875,0.0,0.48214285714285715,0.2,0.2,0.3442622950819672,0.8333333333333334,0.7777777777777778,0.9230769230769231,0.9253731343283582,0.9285714285714286,1.0,0.6818181818181818,0.9444444444444444,0.6666666666666666,1.0,1.0,0.0,0.875,0.07142857142857142,0.0,0.8095238095238095,0.7777777777777778,0.5,0.7397260273972602,0.5,1.0,0.6666666666666666,0.08571428571428572,0.5833333333333334,0.14285714285714285,0.972972972972973,0.6060606060606061,0.8953488372093024,0.14285714285714285,1.0,0.0,0.0,1.0,0.7659574468085106,0.0,0.9891304347826086,0.7142857142857143,0.9186046511627907,1.0
60000,0.48717948717948717,0.85,0.0,0.8928571428571429,0.8666666666666667,0.4,0.01639344262295082,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9285714285714286,1.0,0.6818181818181818,0.9444444444444444,1.0,1.0,0.9902912621359223,0.1111111111111111,1.0,0.3333333333333333,0.0,0.9047619047619048,0.7777777777777778,1.0,0.863013698630137,0.0,0.8,0.5,0.0,0.20833333333333334,0.35714285714285715,0.9324324324324325,0.8484848484848485,0.8837209302325582,0.0,1.0,0.0,0.0,1.0,0.723404255319149,0.0,0.9891304347826086,0.7142857142857143,0.9883720930232558,1.0
61000,0.717948717948718,0.9,0.0,0.8214285714285714,0.9333333333333333,0.4,0.01639344262295082,1.0,0.6666666666666666,1.0,0.8955223880597015,0.9285714285714286,1.0,0.6363636363636364,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,1.0,0.6190476190476191,0.0,0.9047619047619048,0.7777777777777778,0.5,0.8904109589041096,0.25,1.0,0.6666666666666666,0.3142857142857143,0.6458333333333334,0.2857142857142857,0.9459459459459459,0.8686868686868687,0.8837209302325582,0.2857142857142857,1.0,0.0,0.0,1.0,0.8085106382978723,0.0,0.9891304347826086,0.8571428571428571,0.9418604651162791,1.0
62000,0.7948717948717948,0.9,0.0,0.5892857142857143,0.9333333333333333,0.8,0.4918032786885246,0.8333333333333334,0.7777777777777778,1.0,0.9402985074626866,0.9464285714285714,1.0,0.6818181818181818,0.9222222222222223,1.0,1.0,1.0,0.0,0.5,0.5952380952380952,0.0,0.8571428571428571,0.7777777777777778,1.0,0.821917808219178,0.25,1.0,0.5,0.5142857142857142,0.8125,0.7142857142857143,0.972972972972973,0.8686868686868687,0.9069767441860465,0.14285714285714285,1.0,0.0,0.6,0.8333333333333334,0.7021276595744681,0.2857142857142857,0.9782608695652174,0.7142857142857143,0.9418604651162791,1.0
63000,0.8205128205128205,0.9,0.0,0.48214285714285715,0.7333333333333333,0.2,0.5081967213114754,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9285714285714286,1.0,0.6818181818181818,0.9222222222222223,1.0,1.0,1.0,0.0,0.625,0.40476190476190477,0.0,0.9523809523809523,0.6666666666666666,0.5,0.8356164383561644,0.0,1.0,0.6666666666666666,0.05714285714285714,0.08333333333333333,0.7142857142857143,0.9594594594594594,0.8383838383838383,0.9069767441860465,0.0,1.0,0.0,0.0,0.3333333333333333,0.8297872340425532,0.0,0.9891304347826086,0.8571428571428571,0.9767441860465116,1.0
64000,0.8974358974358975,0.9,0.375,0.8928571428571429,0.9333333333333333,0.6,0.8524590163934426,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9464285714285714,1.0,0.9545454545454546,0.9555555555555556,1.0,1.0,1.0,0.0,0.875,0.5476190476190477,0.0,0.9523809523809523,0.8888888888888888,1.0,0.863013698630137,0.375,1.0,0.6666666666666666,0.8285714285714286,0.6458333333333334,0.35714285714285715,0.972972972972973,0.9191919191919192,0.9302325581395349,0.5714285714285714,1.0,0.0,0.2,1.0,0.8297872340425532,0.7142857142857143,0.9891304347826086,0.8571428571428571,1.0,1.0
65000,0.7948717948717948,0.8,0.0,0.44642857142857145,0.4,0.2,0.4426229508196721,0.8333333333333334,0.7777777777777778,0.9230769230769231,0.8805970149253731,0.9107142857142857,0.9710144927536232,0.7727272727272727,0.9222222222222223,0.6666666666666666,0.6666666666666666,0.970873786407767,0.0,1.0,0.3333333333333333,0.0,0.8571428571428571,0.6666666666666666,0.5,0.6986301369863014,0.25,1.0,0.5,0.5714285714285714,0.6875,0.2857142857142857,0.9054054054054054,0.5454545454545454,0.9186046511627907,0.14285714285714285,0.75,0.0,0.0,0.0,0.7021276595744681,0.0,0.9891304347826086,0.2857142857142857,0.9302325581395349,1.0
66000,0.7692307692307693,0.9,0.25,0.7678571428571429,0.8666666666666667,0.8,0.7704918032786885,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9642857142857143,0.9855072463768116,0.8636363636363636,0.9555555555555556,0.6666666666666666,1.0,1.0,0.0,1.0,0.7857142857142857,0.5,0.9523809523809523,0.8888888888888888,0.5,0.9041095890410958,1.0,1.0,0.6666666666666666,0.5428571428571428,0.8125,0.8571428571428571,0.9594594594594594,0.9292929292929293,0.9534883720930233,0.14285714285714285,1.0,0.0,0.2,0.8333333333333334,0.851063829787234,0.0,0.9891304347826086,0.5714285714285714,0.9883720930232558,1.0
67000,0.6410256410256411,0.9,0.375,0.8928571428571429,0.9333333333333333,0.8,0.4918032786885246,1.0,0.8888888888888888,1.0,0.9402985074626866,0.9821428571428571,1.0,0.9545454545454546,0.9555555555555556,1.0,1.0,1.0,0.0,1.0,0.6190476190476191,0.0,0.9523809523809523,0.8888888888888888,1.0,0.958904109589041,1.0,1.0,0.8333333333333334,0.7714285714285715,0.7916666666666666,0.8571428571428571,0.972972972972973,0.898989898989899,0.9651162790697675,0.5714285714285714,1.0,0.0,1.0,0.6666666666666666,0.9361702127659575,0.8571428571428571,0.9891304347826086,0.8571428571428571,1.0,1.0
68000,0.7435897435897436,0.875,0.0,0.5535714285714286,0.8666666666666667,0.2,0.4098360655737705,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9285714285714286,1.0,0.8636363636363636,0.9444444444444444,1.0,1.0,1.0,0.0,0.625,0.40476190476190477,0.0,0.9047619047619048,0.7777777777777778,1.0,0.8904109589041096,0.625,1.0,0.6666666666666666,0.2571428571428571,0.16666666666666666,0.6428571428571429,0.8783783783783784,0.797979797979798,0.9186046511627907,0.14285714285714285,1.0,0.0,0.0,0.0,0.6808510638297872,0.0,0.9782608695652174,0.8571428571428571,0.9767441860465116,1.0
69000,0.8717948717948718,0.85,0.0,0.30357142857142855,0.9333333333333333,0.4,0.22950819672131148,1.0,0.6666666666666666,1.0,0.9253731343283582,0.9642857142857143,1.0,0.7272727272727273,0.9666666666666667,1.0,1.0,1.0,0.1111111111111111,1.0,0.6904761904761905,0.0,0.9523809523809523,0.8888888888888888,1.0,0.8904109589041096,0.375,1.0,0.6666666666666666,0.5714285714285714,0.7916666666666666,0.7142857142857143,0.9594594594594594,0.9292929292929293,0.9186046511627907,0.42857142857142855,1.0,1.0,0.4,0.5,0.8297872340425532,0.7142857142857143,0.9891304347826086,0.8571428571428571,1.0,1.0
70000,0.8205128205128205,0.925,0.0,0.7857142857142857,0.8666666666666667,0.6,0.04918032786885246,0.8333333333333334,0.5555555555555556,1.0,0.9402985074626866,0.9464285714285714,1.0,0.6363636363636364,0.9333333333333333,1.0,1.0,1.0,0.0,0.75,0.21428571428571427,0.0,0.9523809523809523,1.0,1.0,0.863013698630137,0.875,1.0,0.6666666666666666,0.3142857142857143,0.7083333333333334,0.5714285714285714,0.9594594594594594,0.797979797979798,0.8837209302325582,0.2857142857142857,1.0,1.0,0.0,0.5,0.6170212765957447,0.0,0.9891304347826086,0.8571428571428571,0.9418604651162791,1.0
71000,0.8461538461538461,0.925,0.125,0.7857142857142857,1.0,0.6,0.26229508196721313,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9642857142857143,1.0,0.8636363636363636,0.9555555555555556,0.6666666666666666,1.0,1.0,0.0,0.875,0.4523809523809524,0.0,0.9523809523809523,1.0,1.0,0.9041095890410958,1.0,1.0,0.6666666666666666,0.14285714285714285,0.75,0.8571428571428571,0.9594594594594594,0.898989898989899,0.872093023255814,0.0,0.75,0.0,0.0,0.16666666666666666,0.7021276595744681,0.0,0.9891304347826086,0.8571428571428571,1.0,1.0
72000,0.7692307692307693,0.925,0.0,0.8928571428571429,0.8666666666666667,0.6,0.7377049180327869,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9642857142857143,1.0,0.9090909090909091,0.9333333333333333,1.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.0,0.9523809523809523,0.7777777777777778,1.0,0.9041095890410958,0.0,1.0,0.8333333333333334,0.37142857142857144,0.8125,0.6428571428571429,0.972972972972973,0.8383838383838383,0.9069767441860465,0.0,1.0,1.0,0.0,0.6666666666666666,0.7872340425531915,0.0,0.9891304347826086,0.8571428571428571,1.0,1.0
73000,0.6666666666666666,0.8,0.0,0.6071428571428571,0.8,0.2,0.47540983606557374,1.0,0.1111111111111111,1.0,0.8507462686567164,0.9107142857142857,1.0,0.5,0.9444444444444444,0.6666666666666666,0.6666666666666666,1.0,0.0,0.875,0.16666666666666666,0.0,0.9523809523809523,0.7777777777777778,0.0,0.8356164383561644,0.375,1.0,0.5,0.45714285714285713,0.75,0.7142857142857143,0.9324324324324325,0.797979797979798,0.8953488372093024,0.0,1.0,0.0,0.0,0.0,0.7446808510638298,0.0,0.9782608695652174,0.14285714285714285,0.9186046511627907,1.0
74000,0.15384615384615385,0.85,0.0,0.5357142857142857,0.8666666666666667,0.2,0.5409836065573771,1.0,0.2222222222222222,1.0,0.9402985074626866,0.9285714285714286,1.0,0.6363636363636364,0.9333333333333333,1.0,0.6666666666666666,1.0,0.0,1.0,0.047619047619047616,0.0,0.8571428571428571,0.8888888888888888,1.0,0.8904109589041096,0.25,1.0,0.8333333333333334,0.02857142857142857,0.7708333333333334,0.6428571428571429,0.9594594594594594,0.7676767676767676,0.8953488372093024,0.0,1.0,0.0,0.0,0.16666666666666666,0.723404255319149,0.0,0.9891304347826086,0.8571428571428571,0.9651162790697675,1.0
75000,0.9230769230769231,0.9,0.0,0.8928571428571429,0.9333333333333333,0.6,0.4098360655737705,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9464285714285714,1.0,0.8181818181818182,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,0.5476190476190477,0.0,0.9523809523809523,0.8888888888888888,1.0,0.9452054794520548,0.375,1.0,0.8333333333333334,0.42857142857142855,0.9583333333333334,0.8571428571428571,0.9594594594594594,0.8484848484848485,0.9302325581395349,0.14285714285714285,1.0,0.0,0.8,0.8333333333333334,0.7659574468085106,0.0,0.9891304347826086,0.8571428571428571,1.0,1.0
